	St	Ht	Vt	N
451	73.3932292148	644.678005797	707.920251615	15
452	134.904493966	1962.94190673	1218.32369905	15
453	234.614534281	17876.5227234	18121.0728397	15
454	104.099649631	127.803463939	16.8071270934	15
455	118.839287733	313.25600961	354.918762298	15
456	46.6562245881	2537.63196483	2845.5583752	15
457	113.977696089	428.427351121	195.375987964	15
458	77.3786513137	752.067339914	511.725416387	15
459	105.225286385	-633.674877634	27.3036178051	15
460	113.893709751	638.693096676	193.03517064	15
461	77.2739644165	-224.225006521	516.472693342	15
462	95.6538845669	-283.448153694	18.8887193577	15
463	137.730018782	1662.29844034	1423.55431727	15
464	74.8648960046	-338.472540043	631.773452859	15
465	80.9282144395	843.614672179	363.733004464	15
466	108.694220516	917.077983523	75.589470384	15
467	99.4582667261	-1928.54994645	0.293474939997	15
468	96.9089486053	-291.998575218	9.55459872457	15
469	273.090781869	27208.0842239	29960.418768	15
470	112.262382427	-306.353683866	150.366022783	15
471	64.4463721271	1464.5932837	1264.06045493	15
472	98.5247072208	-376.925260516	2.17648878435	15
473	160.106540785	3041.81619085	3612.79624515	15
474	114.345829381	904.098240329	205.802820638	15
475	71.5709256703	15.5550458457	808.212267245	15
476	162.993521705	4330.87225686	3968.18377677	15
477	146.373117934	3033.42540151	2150.46606689	15
478	71.875483823	527.823220693	790.988410192	15
479	98.9331715056	371.607634464	1.13812303652	15
480	143.609894622	2591.77826293	1901.82290891	15
481	98.228341003	-1784.54492716	3.13877560159	15
482	128.395508969	1080.27441217	806.304929627	15
483	113.29178382	686.204280102	176.671517116	15
484	103.504720504	-881.592417904	12.2830658084	15
485	111.813951298	778.962695192	139.569445271	15
486	97.8645543214	167.890662415	4.56012824609	15
487	143.805012702	1439.81332533	1918.87913783	15
488	123.577173736	1232.09891923	555.883121361	15
489	137.82576225	1118.41346269	1430.78828982	15
490	80.8833027799	650.151961765	365.448112603	15
491	138.998892765	1879.77198411	1520.91363689	15
492	171.547836472	5399.3745643	5119.0929038	15
493	150.438021214	2434.65496304	2543.99398402	15
494	92.6836744891	789.420546903	53.5286189822	15
495	98.0911676646	432.880531702	3.64364088454	15
496	55.9770824789	1549.62216396	1938.01726707	15
497	77.7327983283	724.411447949	495.828270289	15
498	279.141449948	31457.1085829	32091.6590894	15
499	180.322849294	6492.66643011	6451.7601187	15
500	76.6011233375	1257.22531566	547.507429066	15
501	124.828657498	412.599286857	616.462233137	15
502	94.123330036	-984.771441329	34.5352498662	15
503	83.9848764726	602.94895876	256.484181598	15
504	158.598964949	3703.81736511	3433.83869308	15
505	146.732021397	2230.9450505	2183.88182386	15
506	129.428011419	1648.64066483	866.007856086	15
507	127.945612426	1554.75064759	780.957253846	15
508	143.231522068	1908.90935462	1868.9645003	15
509	144.378259938	3112.06823366	1969.42995509	15
510	160.162984205	3984.85621047	3619.5846684	15
511	59.291921064	1731.70208989	1657.14769066	15
512	118.177764803	-837.129922256	330.431133215	15
513	63.0609277959	1122.44393571	1364.4950553	15
514	73.013549491	595.567645802	728.268511073	15
515	91.2768160229	643.425718638	76.0939386979	15
516	131.91588229	1232.19113293	1018.62354233	15
517	65.7851780899	1503.89577244	1170.65403834	15
518	134.515420707	-171.42490504	1191.3142666	15
519	112.802785506	-25.6431622146	163.911316709	15
520	116.852417193	556.530391592	284.003965262	15
521	70.8129961366	1370.83188272	851.881194521	15
522	85.209195279	219.305659269	218.767904294	15
523	106.601816238	-4.80992322807	43.5839776339	15
524	107.277658345	945.269916116	52.9643109886	15
525	151.878591981	1686.27246532	2691.38830598	15
526	68.7693243864	1138.34843417	975.35509928	15
527	67.3440957798	1280.42982048	1066.40808044	15
528	127.055266101	698.829859207	731.987423807	15
529	158.205256128	3131.79087571	3387.85184097	15
530	49.5706889521	1606.48900316	2543.11541276	15
531	183.114617484	7542.58988968	6908.03963959	15
532	124.063146921	-2558.0051846	579.035039747	15
533	77.7809019956	643.659109117	493.688316129	15
534	75.8553740711	540.411886499	582.962961249	15
535	78.7886163093	509.596069605	449.922798075	15
536	169.30804941	5284.62188411	4803.60571306	15
537	100.904775452	578.979340773	0.81861861765	15
538	39.6902857758	3143.46883106	3637.2616298	15
539	194.29279012	9800.36818701	8891.13026868	15
540	52.6941469992	2378.20551807	2237.84372813	15
541	55.7107829744	1937.2634906	1961.53474474	15
542	93.2466838046	-2360.1457793	45.6072796357	15
543	90.8669600811	-79.4002198571	83.4124181604	15
544	184.006198709	6702.55917506	7057.04142157	15
545	126.074786099	817.180343297	679.894470096	15
546	72.6465177134	980.097741215	748.212993205	15
547	168.81605827	5381.93599586	4735.64987575	15
548	148.354133706	3386.49095161	2338.1222465	15
549	166.311118071	5233.23145004	4397.16437982	15
550	70.2471773274	999.259602525	885.230456989	15
551	58.9529994864	1328.92525553	1684.85625117	15
552	139.224397932	996.022658204	1538.55339315	15
553	94.9864798694	184.28061883	25.1353840997	15
554	69.9040174733	-191.940551984	905.76816425	15
555	108.129630595	78.8778463481	66.0908936082	15
556	152.682382679	3490.99208225	2775.43344475	15
557	68.2012930516	-332.274855783	1011.15776359	15
558	136.551486508	1968.5323175	1336.01116594	15
559	143.95362631	2542.59482842	1931.92126584	15
560	91.1891942198	198.879236368	77.6302984961	15
561	128.316186393	1450.09623059	801.806411843	15
562	103.422314321	49.9821543413	11.712235309	15
563	158.78564677	3541.4203198	3455.75226619	15
564	130.2034005	-358.503078387	912.245401752	15
565	59.3583581235	244.712837971	1651.74305442	15
566	121.960074594	667.363788102	482.24487617	15
567	79.0244223783	-50.6126917596	439.974856563	15
568	78.1671265965	1042.59531818	476.674361052	15
569	119.307297402	-366.613511537	372.771732967	15
570	73.9654825152	669.385658248	677.796100665	15
571	91.4343825062	535.028335272	73.3698030503	15
572	111.68252842	710.204796592	136.481470277	15
573	97.5071003502	-183.498859387	6.21454866417	15
574	133.480780838	1842.44120756	1120.96268549	15
575	88.1468642568	-225.723643665	140.496826947	15
576	118.015794939	-280.188195792	324.568867269	15
577	153.483128105	2979.42368526	2860.44499191	15
578	122.32280696	1175.69891411	498.307710592	15
579	111.054283505	-1811.62928783	122.197183809	15
580	101.15435894	145.234581557	1.33254456292	15
581	185.207947751	8010.26620449	7260.39435986	15
582	188.10045908	9013.81596748	7761.69089018	15
583	84.647473147	159.618350609	235.700080771	15
584	84.2645151794	-437.782626365	247.60548254	15
585	108.27594075	759.760771074	68.4911952967	15
586	132.495289348	1134.69952751	1055.94382978	15
587	86.2335907096	-121.720462817	189.514024752	15
